id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
928293,09010713943001151000000000U9,ENERGYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LUIS ECHEVERRIA,CERRADA,FLOR DE SAN JUAN,AVENIDA,29 DE OCTUBRE,CALLE,GLORIA,3,NA,NA,NA,NA,NA,COLONIA,TORRES DE POTRERO,NA,NA,NA,01840,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1684,020,NA,NA,NA,Fijo,19.32883783,-99.25536236,2014-12
684760,09002713943000542002000000U7,ENERGYM,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,EJE VIAL,3 NORTE CUITLAHUAC,CALLE,16,CALLE,PINO,CALLE,OLEODUCTO,1142,NA,NA,NA,NA,NA,COLONIA,LIBERACIÓN,NA,NA,NA,02930,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0561,021,5554131643,RENE_REYESM@HOTMAIL.COM,NA,Fijo,19.47303865,-99.15243468,2014-12
10226152,09013713943002101000000000U7,ENERGYM XOCHIMILCO,CLAUDIA GUZMAN,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,BOMBAS,CALLE,ANTIGUO CAMINO A SAN MATEO,CALLE,ANTIGUO CAMINO A SANTIAGO,CALLE,ANTIGUO CAMINO A SAN MATEO,3,NA,NA,NA,NA,NA,PUEBLO,SAN LUCAS XOCHIMANCA,NA,NA,NA,16300,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0391,002,5572754765,NA,NA,Fijo,19.24601441,-99.11678254,2024-11
9942639,09010713943002521000000000U2,ENTERLINE,GABRIELA MORALES,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,REVOLUCION,CALLE,DOCTOR GALVEZ,CALLE,MADERO,CALLE,MADERO,1767,NA,NA,NA,6,NA,COLONIA,SAN ÁNGEL,NA,NA,NA,01000,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1203,009,5560040168,YOGATERAPIAMEXICO@GMAIL.COM,NA,Fijo,19.34416927,-99.19043428,2024-11
11768674,09016713943002042000000000U6,ENTRENAMIENTO,RINNUVA FITNES,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,GUTENBERG,CALLE,BRADLEY,CALLE,LEIBNITZ,CALLE,COPERNICO,194,NA,NA,NA,NA,NA,COLONIA,ANZURES,NA,NA,NA,11590,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0694,004,NA,NA,WWW.RINNUVA.COM,Fijo,19.43173619,-99.17885226,2025-04
10791754,09006713943001321000000000U6,ENTRENAMIENTO FISICO Y FUNCIONAL FIT AT WORK,DAVID CORTES,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SUR 4,CALLE,ORIENTE 225,CALLE,ORIENTE 227,CALLE,SUR 2,60,NA,NA,NA,NA,NA,COLONIA,AGRÍCOLA ORIENTAL,NA,NA,NA,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0185,018,NA,NA,NA,Fijo,19.40414627,-99.07894649,2024-11
9773274,09005713943004861000000000U0,ENTRENAMIENTO GENETICO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,3 NORTE NOE,CALLE,GRACIELA,CALLE,LIDIA,CALLE,EZEQUIEL,57,NA,NA,NA,NA,NA,COLONIA,GUADALUPE TEPEYAC,NA,NA,NA,07840,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1824,015,5545792851,NA,WWW.ENTRENAMIENTOGENETICO.COM.MX,Fijo,19.46651188,-99.12029428,2024-11
9753893,09014713943002111000000000U4,ERIMIA FITNESS,ERIMIA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,8 SUR JOSE MARIA RICO,CALLE,MORAS,CALLE,PATRICIO SANZ,CALLE,PARROQUIA,228,NA,NA,NA,NA,NA,COLONIA,DEL VALLE SUR,NA,NA,NA,03100,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0806,002,NA,NA,NA,Fijo,19.36816761,-99.17559361,2024-11
10698059,09005713943004631000000000U7,ESCALADORAS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,FLORIDA,CALLE,JOAQUIN PARDAVE,CALLE,ESTRELLA,CALLE,LAZARO CARDENAS,2,C,NA,NA,NA,C,COLONIA,EL TEPETATAL,NA,NA,NA,07130,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3252,006,5562142749,NA,NA,Fijo,19.56149308,-99.13984547,2024-11
8530324,09014713943001431000000000U7,ESCOLA MENTE E CORPO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NAVARRA,EJE VIAL,4 SUR (XOLA),CALLE,CORRESPONDENCIA,CALLE,GALICIA,210,A,NA,NA,NA,NA,COLONIA,ALAMOS,NA,NA,NA,03400,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,012A,006,NA,NA,NA,Fijo,19.39393588,-99.14553411,2019-11
894993,09015611621000742010000000U0,ESCUADRON CROSS FITNESS GIMNASIO,CROSS FITNESS,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,LONDRES,CALLE,GENOVA,CALLE,NIZA,CALLE,LIVERPOOL,106,NA,CIENTO CUATRO,1,104,NULO,COLONIA,JUÁREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,095A,002,5552073421,THIDE_HER@HOTMAIL.COM,NA,Fijo,19.42566355,-99.16335221,2014-12
11458784,09002713943001511000000000U1,ESCUELA BOX,JAVIER DIAZ,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 73,CALLE,RABAUL,CALLE,AQUILES ELORDUY,CALLE,NORTE 75,332,NA,NA,NA,NA,NA,COLONIA,JARDÍN AZPEITIA,NA,NA,NA,02530,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0519,023,NA,NA,NA,Fijo,19.47435418,-99.1741767,2024-11
10482876,09017713943001681000000000U0,ESCUELA DE BOX MAROMAS,ESCUELA DE BOX MAROMAS,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ABRAHAM OLVERA,CALLE,ROSARIO,CALLE,SAN CIPRIAN,CALLE,GENERAL ANAYA,47,NA,NA,17,NA,NA,COLONIA,ZONA CENTRO,CENTRO Y PLAZA COMERCIAL,MERCED 2000,SN,15810,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0583,005,5615233474,NA,NA,Fijo,19.42603579,-99.12308254,2024-11
11127622,09012713943002831000000000U1,ESCUELA DE BOX RABIT,ESCUELA DE BOX RABIT,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,GUADALUPE VICTORIA,CALLE,IGNACIO ALLENDE,CALLE,EMILIANO ZAPATA,CALLE,EMILIANO ZAPATA,NA,SN,NA,17,NA,NA,PUEBLO,SANTO TOMÁS AJUSCO,CENTRO Y PLAZA COMERCIAL,CENTRO PLAZA COMERCIAL,SN,14710,09,Ciudad de México,012,Tlalpan,0026,San Miguel Ajusco,1532,026,NA,NA,NA,Fijo,19.22208598,-99.20622346,2024-11
10323769,09007713943007061000000000U0,ESCUELA DE FUTBOL SIN NOMBRE,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JOAQUIN HERRERA,CALLE,JOAQUIN HERRERA,CALLE,MANUEL AVILA CAMACHO,AVENIDA,BENITO JUAREZ,62,C,NA,NA,NA,NA,COLONIA,PRESIDENTES DE MÉXICO,NA,NA,NA,09740,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5018,012,5560610859,NA,NA,Fijo,19.33458158,-99.06136469,2024-11
846788,09006611622000171010000000U9,ESCUELA TECNICA DE AQUAEROBICS,DIRECCION DE LA MAGDALENA MIXIHUCA,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,VIADUCTO,RIO DE LA PIEDAD,CIRCUITO,INTERIOR (AVENIDA RIO CHURUBUSCO),CALLE,ORIENTE 217,EJE VIAL,3 SUR (AÑIL),NA,SN,NA,NA,NA,NA,COLONIA,GRANJAS MÉXICO,NA,NA,NA,08400,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0151,001,5559890987,NA,NA,Fijo,19.40824265,-99.0913498,2010-07
7717800,09003713943001911000000000U1,ESPACIO DE BELLEZA INTEGRAL,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,1 ORIENTE AVENIDA CANAL DE MIRAMONTES,CALZADA,CALZADA DE LA VIRGEN,AVENIDA,AVENIDA DEL PARQUE,CALZADA,CALZADA DE LA VIRGEN,2161,NA,NA,NA,NA,NA,COLONIA,AVANTE,NA,NA,NA,04460,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0709,025,NA,BELLEZAINTEGRAL@ESBI.COM.MX,NA,Fijo,19.33252331,-99.13713217,2019-11
11363321,09010713943002311000000000U8,ESPACIO FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PRIMAVERA,CALLE,PROGRESO,CALLE,CORREGIDORA,CALLE,GALEANA,56,NA,NA,NA,3,NA,COLONIA,SANTA FE,NA,NA,NA,01210,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0296,006,5611787813,NA,NA,Fijo,19.38245993,-99.24029585,2024-11
11700619,09016713943001931000000000U1,ESPACIO PURPURA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAPITAN MARTINEZ DE CASTRO,AVENIDA,GENERAL PEDRO ANTONIO DE LOS SANTOS,CALLE,GOBERNADOR PROTASIO PEREZ DE TAGLE,CALLE,FERNANDO MONTES DE OCA,1,NA,NA,NA,NA,NA,COLONIA,SAN MIGUEL CHAPULTEPEC II SECCIÓN,NA,NA,NA,11850,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0891,013,NA,NA,NA,Fijo,19.41537491,-99.18141391,2024-11
10388278,09013713943002181000000000U9,ESPACIOS PARA FINES EDUCATIVOS Y DEPORTIVOS PICKLEBALL,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CUAUHTEMOC,CALLE,PRIVADA NIÑOS HEROES,CALLE,CAMINO A LA PIEDRA DEL COMAL,CERRADA,LABERINTO DE CRETA,320,NA,NA,NA,NA,NA,PUEBLO,SANTA MARÍA TEPEPAN,NA,NA,NA,16020,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0067,004,3312270282,NA,NA,Fijo,19.26910022,-99.14012297,2024-11
1020540,09012931210001194012000000U5,ESTACION CICLOPISTA CIMA TOPILEJO,NA,713944,Centros de acondicionamiento físico del sector público,31 a 50 personas,CARRETERA,LOCALIDAD 800,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,NA,DOMICILIO CONOCIDO,NA,NA,NA,NA,LOCALIDAD,LA CIMA,NA,NA,NA,14500,09,Ciudad de México,012,Tlalpan,0118,La Cima,1250,800,NA,NA,NA,Fijo,19.11483732,-99.19554827,2010-07
9923805,09003713943002461000000000U6,ESTACIONAMIENTO AUXILIAR OLIMPUS GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,CHICOMOSTOC,CALLE,TOTONACAS,CALLE,CUAUHTEMOC,CALLE,TLALTECUHTLI,19,NA,NA,NA,NA,NA,COLONIA,AJUSCO,NA,NA,NA,04300,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0963,011,NA,NA,NA,Fijo,19.31185581,-99.16917266,2024-11
9866947,09013713944000191000000000U8,ESTACIONAMIENTO DEL DEPORTIVO ALCALDIA XOCHIMILCO,DIRECCION GENERAL JURIDICA Y DE GOBIERNO AUTOGENERADOS,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALLE,FRANCISCO GOYTIA,CALLE,NUEVA CARRETERA XOCHIMILCO TULYEHUALCO (16 DE SEPTIEMBRE),CALLE,REDENCION,CALLE,MAIZ,NA,DOMICILIO CONOCIDO,NA,NA,NA,NA,BARRIO,SAN PEDRO,NA,NA,NA,16090,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,032A,001,NA,NA,NA,Semifijo,19.25621959,-99.10816182,2024-11
11250447,09003713944000151000000000U3,ESTACIONAMIENTO DEPORTIVO ROSARIO IGLESIAS ROCHA,INSTITUTO DEL DEPORTE DE LA CIUDAD DE MEXICO,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,CALZADA,CALZADA DEL HUESO,CALZADA,CALZADA DEL HUESO,CALLE,RANCHO DEL ARENAL,CALLE,RANCHO VISTA HERMOSA,NA,SN,NA,NA,400,NA,COLONIA,LOS SAUCES,NA,NA,NA,04940,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1444,025,NA,CENTRODEPORTIVORYR2024@GMAIL.COM,INDEPORTE.CDMX.GOB.MX,Fijo,19.30237012,-99.11992178,2024-11
8458238,09014713943001562001000000U9,ESTUDIO 21,NA,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,AVENIDA DE LAS AMERICAS,CERRADA,AMERICAS,CALLE,JUANA DE ARCO,AVENIDA,AVENIDA DE LAS AMERICAS,118,A,NA,NA,NA,NA,COLONIA,MODERNA,NA,NA,NA,03510,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0168,006,NA,SH0W21.STUDIO@GMAIL.COM,NA,Fijo,19.39453638,-99.13467861,2019-11
674766,09005713943002131000000000U0,ESTUDIO ARTE EN ESCENA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 64,CALLE,ORIENTE 155,CALLE,ORIENTE 153,AVENIDA,FERROCARRIL HIDALGO,7814,NA,NA,NA,NA,NA,COLONIA,SALVADOR DÍAZ MIRÓN,NA,NA,NA,07400,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1307,028,5569958789,NA,NA,Fijo,19.48769982,-99.10124985,2014-12
8230195,09016713943001371001000000U0,ESTUDIO BENGALA,ESTUDIO BENGALA,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,ARQUIMEDES,AVENIDA,HOMERO,AVENIDA,EJERCITO NACIONAL MEXICANO,CALLE,LAMARTINE,183,NA,NA,NA,NA,NA,COLONIA,POLANCO V SECCIÓN,NA,NA,NA,11560,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0660,008,5534817699,CONTABENGAL@GMAIL.COM,WWW.BENGALAMX.COM,Fijo,19.43580291,-99.19064436,2019-11
11653566,09005713943004392000000000U6,ESTUDIO CARNAVAL,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,ALFREDO CARRASCO,OTRO(ESPECIFIQUE),ARROYO,PRIVADA,ALFREDO CARRASCO,CALLE,PRIMERA CERRADA DE CANTERA,20,LOTE 2,NA,NA,NA,NA,COLONIA,FORESTAL,NA,NA,NA,07110,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2729,007,5533190708,NA,NA,Fijo,19.56519673,-99.13356165,2024-11
10628263,09005713943005342000000000U0,ESTUDIO CRONOS,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,SAN MIGUEL,CALLE,MIGUEL LERDO DE TEJADA,PRIVADA,PRIMERA SAN MIGUEL,CALLE,J. S. GARRIDO,21,MZ 1,NA,NA,NA,NA,COLONIA,EL TEPETATAL,NA,NA,NA,07130,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3252,026,NA,NA,NA,Fijo,19.56175006,-99.13594049,2024-11
995021,09013812110005001010000000U2,ESTUDIO DE BAILE CONEXION LATINA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO A NATIVITAS,CALLE,LIRIO ACUATICO,CALLE,BUGAMBILIA,CALLE,BUGAMBILIA,374,NA,NA,NA,NA,NA,BARRIO,XALTOCAN,NA,NA,NA,16090,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0334,001,5535258295,CONEXIONLATINACDMX@GMAIL.COM,NA,Fijo,19.25300454,-99.10220134,2010-07
9832056,09007713943006891000000000U1,ESTUDIO DE BAILE EL ZOTANO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,GERANIO,CALLE,LUIS DONALDO COLOSIO,CALLE,FRESNO,CALLE,LAUREL,NA,SN,NA,NA,NA,NA,COLONIA,CAMPESTRE POTRERO,NA,NA,NA,09637,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,426A,045,NA,NA,NA,Fijo,19.32843336,-98.97739259,2024-11
9537839,09006713943001291000000000U1,ESTUDIO DE BALE TOXIC,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SUR 20,CALLE,ORIENTE 243C,CALLE,ORIENTE 245,CALLE,SUR 24,341,PISO 1,NA,NA,NA,NA,COLONIA,AGRÍCOLA ORIENTAL,NA,NA,NA,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0522,003,5537093026,NA,NA,Fijo,19.39161827,-99.07171788,2024-11
6804423,09014713943001232002000000U9,ESTUDIO DE FITNES DOPA WELLNESS MEXICO CENTER,FITTBEAT,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,JUAN SANCHEZ AZCONA,AVENIDA,DIAGONAL SAN ANTONIO,CALLE,LUZ SAVIÑON,CALLE,NICOLAS SAN JUAN,529,NA,NA,NA,NA,NA,COLONIA,NARVARTE PONIENTE,NA,NA,NA,03020,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0257,017,NA,NA,NA,Fijo,19.3929869,-99.16057533,2017-11
11523174,09005713943004971000000000U7,ESTUDIO DOUX DREAM POLE,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SARA,CALLE,SAMUEL,EJE VIAL,3 NORTE (NOE),CALLE,OTILIA,4530,NA,NA,NA,NA,NA,COLONIA,GUADALUPE TEPEYAC,NA,NA,NA,07840,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,181A,028,5540173368,NA,NA,Fijo,19.46649695,-99.11895817,2024-11
8182646,09005713943003531000000000U0,ESTUDIO FISSIC,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,GENARO NUÑEZ,CALLE,MIGUEL LERDO DE TEJADA,CALLE,EMILIO URANGA,CALLE,PEÑAS NEGRAS,2,A MZ 69,NA,NA,NA,NA,COLONIA,EL TEPETATAL,NA,NA,NA,07130,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3252,008,5528221504,NA,NA,Fijo,19.56225764,-99.13779193,2019-11
692724,09016713943000741001000000U5,ESTUDIO PROFECIONAL ZUMBAE,ESTUDIO PROFECIONAL ZUMBAE,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,JALISCO,CALLE,TORDO,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALLE,TORDO,254,NA,NA,NA,NA,NA,COLONIA,TACUBAYA,NA,NA,NA,11870,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1156,009,5526148686,NA,NA,Fijo,19.40017882,-99.18859376,2014-12
10852772,09005713943005141000000000U6,EVOLFI7,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,HUITZILIHUITL,CALLE,QUETZALCOATL,CALLE,TLACAELEL,CALLE,CUITLAHUAC,14,NA,NA,NA,NA,NA,COLONIA,SANTA ISABEL TOLA,NA,NA,NA,07010,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0760,012,5542847201,EVOLFI7@GMAIL.COM,NA,Fijo,19.49379412,-99.11858929,2024-11
8612240,09007713943005252001000000U7,EVOLUTION FITNESS GIMNASIO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,SAMUEL GOMPERS,CALLE,63,CALLE,65,AVENIDA,14,142,NA,NA,NA,NA,NA,UNIDAD HABITACIONAL,SANTA CRUZ MEYEHUALCO,NA,NA,NA,09290,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4734,035,5572147910,NA,NA,Fijo,19.35047926,-99.0466185,2019-11
686315,09016713943000672001000000U2,EVOLUTION GYM CENTER,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALZADA,MEXICO TACUBA,CALLE,QUETZALCOATL,CALLE,TLALOC,CALLE,XOLOTL,30,NA,NA,NA,2,NA,COLONIA,TLAXPANA,NA,NA,NA,11370,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,004,5555354715,EVOGYM@OUTLOOK.ES,NA,Fijo,19.44394881,-99.16658779,2014-12
11531931,09017713943001741000000000U2,EXACTLY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,SUR 107,CALLE,SUR 105,CALLE,PROLONGACION FERROCARRIL INDUSTRIAL,619,C,NA,NA,NA,NA,COLONIA,AERONÁUTICA MILITAR,NA,NA,NA,15970,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0719,001,5553498333,NA,NA,Fijo,19.42076468,-99.11605865,2024-11
967114,09014611611000382011000000U9,EXPRESSION DANCE STUDIO GIMNASIO,JUAN AME,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,DOCTOR JOSE MARIA VERTIZ,CALLE,PILARES,CALLE,MIGUEL LAURENT,CALLE,PALENQUE,1295,NA,NA,NA,NA,NA,COLONIA,LETRÁN VALLE,NA,NA,NA,03650,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0628,024,NA,EXPRESSIONDANCEESTUDIO@HOTMAIL.COM,WWW.EXPRESSIONDANCEGYM,Fijo,19.37493426,-99.15423379,2010-07
11388806,09006713943001551000000000U8,FABIOLA SALA JUMPING,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,PUEBLA,CALLE,TLAXCALA,CALLE,4,CALLE,PRIMERA PRIVADA DE CALLE 4,33,NA,NA,NA,NA,NA,COLONIA,AGRÍCOLA PANTITLAN,NA,NA,NA,08100,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0128,004,NA,NA,NA,Fijo,19.40334916,-99.06434985,2024-11
11128720,09014713943002181000000000U7,FABY PILATES,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LA QUEMADA,CALZADA,OBRERO MUNDIAL,CALLE,CALETA,CALLE,MITLA,3915,NA,NA,18,NA,NA,COLONIA,NARVARTE ORIENTE,EDIFICIO COMERCIAL Y DE SERVICIOS,LA QUEMADA 3915,204,03023,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0079,010,5513477731,FISIO.CONTROLCORPORAL@GMAIL.COM,NA,Fijo,19.40136087,-99.14861202,2024-11
8530339,09004713943000532000000000U4,FAMA CLUB CENTRO DE INTEGRACION FAMILIAR,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,ENCINO,CALLE,GANADEROS,CALLE,EBANO,CERRADA,COPALME,38,NA,NA,NA,NA,NA,COLONIA,SAN JOSÉ DE LOS CEDROS,NA,NA,NA,05200,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0053,007,NA,PACO.NAT7@YAHOO.COM.MX,WWW.FAMACLUB.COM,Fijo,19.37290358,-99.28818229,2019-11
7268218,09006713943001151000000000U7,FAMA GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,5 ORIENTE JAVIER ROJO GOMEZ,AVENIDA,SUR 8,CALLE,SUR 12,CALLE,ORIENTE 237,NA,SN,NA,1,NA,NA,COLONIA,AGRÍCOLA ORIENTAL,PARQUE RECREATIVO,CENTRO SOCIAL POPULAR Y DEPORTIVO LEANDRO VALLE,2,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0325,014,5514010060,NA,NA,Fijo,19.39861778,-99.07248961,2019-11
11748494,09005713943005451000000000U9,FARDUZ DANCE,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO A LA SECRETARIA A,CALLE,Puerto de Mazatlán,CALLE,Puerto Tampico,CALLE,Puerto Márquez,107,B,NA,NA,NA,NA,COLONIA,AMPLIACIÓN CASAS ALEMÁN,NA,NA,NA,07580,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1913,022,5526603818,NA,NA,Fijo,19.47844862,-99.08386627,2025-04
11556766,09015713943002721000000000U7,FC4 BOXING GYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,RIO PANUCO,CALLE,RIO AMAZONAS,AVENIDA,RIO RHIN,CALZADA,MANUEL VILLALONGIN,29,NA,NA,NA,NA,NA,COLONIA,CUAUHTÉMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0790,002,5525601504,FCBOXINFG06@GMAIL.COM,NA,Fijo,19.43216265,-99.16438232,2024-11
9434871,09012713943002583000000000U8,FEMAC PEDREGAL,FEMAC PEDREGAL,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,RINCONADA URANIO,CALLE,MANZANA O EDIFICACION CONTIGUA,AVENIDA,UNION,CALLE,FUENTE DE LOS MOLINOS,55,NA,NA,1,NA,NA,COLONIA,LOMAS DEL PEDREGAL FRAMBOYANES,CENTRO Y PLAZA COMERCIAL,RINCONADA URANIO 55,55,14150,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,1369,026,NA,FEMACPEDREGAL@GMAIL.COM,NA,Fijo,19.30523985,-99.22143386,2023-11
820455,09007713943000801000000000U6,FEMIGYM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JOSE MARIA GARZA,CALLE,IGNACIO ELIAS,CALLE,RINCONADA,CALLE,VICENTE DAVILA,18,MZ2,NA,NA,NA,NA,COLONIA,SAN JUAN JOYA,NA,NA,NA,09830,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2850,025,5534770209,GALERIAS@LIVE.COM.MX,NA,Fijo,19.33714943,-99.06609258,2010-07
11438171,09014713943002082000000000U7,FEVER,FEVER,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,INSURGENTES SUR,CALLE,EMPRESA,CALLE,LUIS CARRACCI,CALLE,VIZCAYA,1271,NA,TORRE CARRACI,1,NA,NA,COLONIA,EXTREMADURA INSURGENTES,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,1271,03740,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0702,024,NA,NAVAR.AMAYA@GMAIL.COM,NA,Fijo,19.37463537,-99.17884118,2024-11
